55 000 $,1 комната,1719 $ за м²,17 из 25,год постройки2018,монолитно-каркасные,32 м²,ул. Калнышевского (Михаила Майорова),6
94 500 $,2 комнаты,1500 $ за м²,1 из 8,год постройки1957,кирпичные,63 / 36 / 15 м²,просп. Воздухофлотский,34
115 000 $,1 комната,2300 $ за м²,15 из 25,год постройки2009,монолитно-каркасные,50 / 25 / 11 м²,ул. Никольско-Слободская, 1а
45 000 $,1 комната,1250 $ за м²,11 из 26,*** not found ,*** not found ,36 / 12 / 14 м²,просп. Победы (Брест-Литовский),
85 000 $,1 комната,2429 $ за м²,9 из 9,год постройки2019,монолитно-каркасные,35 / 30 / 5 м²,ул. Мартовская,16
5 204 750 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,52 м²,ЖК Krauss Gallery,
84 500 $,1 комната,1690 $ за м²,21 из 25,*** not found ,*** not found ,50 / 15 / 13 м²,ул. Пчилки,
350 000 $,3 комнаты,2121 $ за м²,7 из 15,год постройки2005,монолитно-каркасные,165 / 90 / 25 м²,просп. Героев Сталинграда,4
182 000 $,2 комнаты,2563 $ за м²,28 из 34,год постройки2018,монолитно-каркасные,71 / 40 / 20 м²,просп. Победы (Брест-Литовский), 5в
188 999 $,3 комнаты,1718 $ за м²,4 из 19,год постройки2017,монолитно-каркасные,110 / 61 / 16 м²,ул. Ломоносова, 46/1
147 000 $,3 комнаты,1441 $ за м²,4 из 8,год постройки2011,монолитно-каркасные,102 / 19.2 / 23.7 м²,ул. Протасов Яр,8
89 900 $,3 комнаты,1124 $ за м²,24 из 25,*** not found ,<span>27 сентября 2020 г.</span>,80 / 35 / 35 м²,ул. Нижнеключевая,
66 900 $,3 комнаты,1115 $ за м²,5 из 9,год постройки1977,панельные,60 / 39 / 7 м²,ул. Кулибина, 6а
75 000 $,2 комнаты,1071 $ за м²,3 из 25,год постройки2015,монолитно-каркасные,70 / 35 / 12 м²,ул. Пчилки,8
58 000 $,4 комнаты,725 $ за м²,1 из 9,год постройки1987,кирпичные,80 / 54 / 8 м²,ул. Симиренко,34
140 000 $,3 комнаты,1667 $ за м²,7 из 10,*** not found ,<span>2 марта 2018 г.</span>,84 / 50 / 16 м²,ул. Регенераторная,
82 000 $,3 комнаты,1139 $ за м²,10 из 16,год постройки1995,утепленная панель,72 / 41.9 / 8.2 м²,ул. Ахматовой, 16в
215 000 $,2 комнаты,2240 $ за м²,10 из 25,год постройки2005,монолитно-каркасные,96 / 42 / 17 м²,ул. Коновальца (Щорса), 32г
33 400 $,1 комната,1044 $ за м²,1 из 5,год постройки1961,кирпичные,32 / 18 / 6 м²,ул. Вифлеемская (Академика Шлихтера), 2/26
100 000 $,4 комнаты,885 $ за м²,4 из 14,год постройки2000,утепленная панель,113 / 43 / 24 м²,ул. Гмыри, 9в
240 000 $,3 комнаты,2017 $ за м²,5 из 25,год постройки2008,монолитно-каркасные,119 м²,ул. Голосеевская,13
62 000 $,2 комнаты,1016 $ за м²,23 из 25,год постройки2018,монолитно-каркасные,61 / 26 / 12 м²,бульв. Вернадского,24
115 000 $,2 комнаты,1533 $ за м²,18 из 25,год постройки2014,монолитно-каркасные,75 / 34 / 12 м²,просп. Соборности (Воссоединения),30
143 560 $,1 комната,2618 $ за м²,9 из 30,*** not found ,*** not found ,54.83 / 16.75 / 20.92 м²,ул. Антоновича (Горького),
130 000 $,3 комнаты,1585 $ за м²,4 из 6,*** not found ,<span>7 октября 2020 г.</span>,82 / 54 / 15 м²,ул. Регенераторная,
152 000 $,3 комнаты,1551 $ за м²,7 из 20,год постройки2010,монолитно-каркасные,98 / 56 / 16 м²,ул. Калнышевского (Михаила Майорова),7
33 800 $,1 комната,1056 $ за м²,3 из 5,год постройки1966,кирпичные,32 / 21 / 7 м²,ул. Стеценко,3
55 000 $,1 комната,1486 $ за м²,2 из 25,*** not found ,*** not found ,37 / 15.3 / 9 м²,бульв. Кольцова,
110 000 $,3 комнаты,1146 $ за м²,16 из 22,год постройки2005,монолитно-каркасные,96 / 51.9 / 13.2 м²,просп. Палладина,20
200 000 $,2 комнаты,2703 $ за м²,12 из 14,год постройки2015,монолитно-каркасные,74 / 39 / 13 м²,ул. Тютюнника (Анри Барбюса),53
70 000 $,2 комнаты,1296 $ за м²,4 из 26,*** not found ,<span>16 февраля</span>,54 / 24 / 10 м²,ул. Львовская,
160 888 $,3 комнаты,1828 $ за м²,5 из 5,год постройки1962,кирпичные,88 / 39 / 38 м²,Марьяненко пер.,7
189 000 $,3 комнаты,1510 $ за м²,3 из 18,год постройки2015,<span>1 февраля</span>,125.2 / 55 / 32 м²,ул. Вышгородская,
135 000 $,2 комнаты,2077 $ за м²,16 из 23,год постройки2012,монолитно-каркасные,65 / 25 / 18 м²,Днепровская наб., 14б
215 000 $,2 комнаты,4300 $ за м²,3 из 3,год постройки1903,кирпичные,50 / 26 / 8 м²,Андреевский спуск,11
102 000 $,3 комнаты,1020 $ за м²,10 из 10,год постройки1998,утепленная панель,100 / 57 / 20 м²,ул. Урловская,5
193 750 $,3 комнаты,1550 $ за м²,22 из 22,год постройки2016,монолитно-каркасные,125 / 75 / 23 м²,бульв. Гавела (Ивана Лепсе), 6/7а
54 000 $,1 комната,982 $ за м²,10 из 25,год постройки2020,*** not found ,55 / 18 / 18 м²,Балтийский пер.,
70 000 $,2 комнаты,1273 $ за м²,4 из 5,год постройки1938,кирпичные,55 / 39 / 8 м²,ул. Багговутовская,4
3 180 495 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,49 м²,ЖК CRYSTAL RESIDENCE,
50 500 $,1 комната,973 $ за м²,18 из 25,*** not found ,*** not found ,51.89 / 18 / 12 м²,Балтийский пер.,
57 000 $,3 комнаты,1036 $ за м²,1 из 5,год постройки1966,кирпичные,55 / 44 / 6 м²,ул. Воробьева (Курская),9
130 000 $,2 комнаты,2152 $ за м²,1 из 5,год постройки1937,кирпичные,60.4 / 37.3 / 9.2 м²,ул. Гончара, 14/26
262 000 $,3 комнаты,2015 $ за м²,6 из 17,год постройки2019,монолитно-каркасные,130 / 70 / 15 м²,ул. Лейпцигская,13
66 000 $,1 комната,1650 $ за м²,12 из 16,год постройки2019,монолитно-каркасные,40 / 18 / 9 м²,ул. Тираспольская,58
3 249 056 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,56 м²,ЖК Diadans,
2 000 000 грн,2 комнаты,26 667 грн за м²,8 из 26,год постройки2019,монолитно-каркасные,75 / 37 / 10 м²,ул. Краковская, 27а
78 000 $,4 комнаты,796 $ за м²,2 из 9,год постройки1985,утепленная панель,98 / 64 / 8 м²,ул. Сабурова,17
90 500 $,1 комната,1550 $ за м²,17 из 21,*** not found ,*** not found ,58.4 / 20 / 15 м²,ул. Глубочицкая,
80 000 $,2 комнаты,1569 $ за м²,6 из 9,год постройки1981,утепленная панель,51 / 30 / 7 м²,просп. Героев Сталинграда,26
906 080 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,32 м²,ЖК Chalet,
4 500 000 $,4 комнаты,14 610 $ за м²,18 из 21,год постройки2011,монолитно-каркасные,308 м²,ул. Ивана Мазепы (Январского восстания), 11б
32 000 $,1 комната,1067 $ за м²,4 из 25,*** not found ,<span>9 февраля</span>,30 / 15 / 6 м²,ул. Радченко,
190 000 $,2 комнаты,2111 $ за м²,14 из 16,год постройки1983,кирпичные,90 / - / 15 м²,ул. Алмазова (Кутузова),6
220 000 $,3 комнаты,3607 $ за м²,2 из 5,*** not found ,кирпичные,61 / 30 / 10 м²,ул. Городецкого, 10/1
110 000 $,3 комнаты,1048 $ за м²,9 из 26,*** not found ,<span>25 января 2020 г.</span>,105 / 49 / 20 м²,ул. Маланюка (Степана Сагайдака),
43 000 $,1 комната,1344 $ за м²,3 из 26,год постройки2018,монолитно-каркасные,32 / 18 / 8 м²,ул. Каховская,60
983 253 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,27 м²,ЖК Svitlo Park,
65 000 $,1 комната,1757 $ за м²,5 из 27,год постройки2019,панельные,37 / 16 / 9 м²,ул. Вишняковская,2
110 000 $,2 комнаты,1447 $ за м²,15 из 16,год постройки2004,монолитно-каркасные,76 / 48 / 14 м²,ул. Миропольская,39
150 000 $,3 комнаты,2000 $ за м²,24 из 25,год постройки2014,монолитно-каркасные,75 / 44 / 12 м²,ул. Феодосийская, 3в
125 500 $,2 комнаты,1931 $ за м²,4 из 16,год постройки2017,монолитно-каркасные,65 / 30 / 15 м²,ул. Малевича (Василия Боженко),48
200 000 $,3 комнаты,1754 $ за м²,2 из 10,год постройки2000,монолитно-каркасные,114 / 60 / 20 м²,ул. Тютюнника (Анри Барбюса),40
480 000 $,1 комната,3158 $ за м²,9 из 21,год постройки2004,монолитно-каркасные,152 м²,ул. Коновальца (Щорса), 32а
235 000 $,4 комнаты,2043 $ за м²,14 из 24,год постройки2012,монолитно-каркасные,115 / 60 / 27 м²,Днепровская наб., 19а
82 000 $,2 комнаты,921 $ за м²,12 из 27,*** not found ,*** not found ,89 / 44 / 17 м²,ул. Маланюка (Степана Сагайдака),
121 975 $,2 комнаты,1742 $ за м²,3 из 22,год постройки2019,монолитно-каркасные,70 / 35 / 15 м²,ул. Жилянская,
200 000 $,2 комнаты,2375 $ за м²,9 из 26,год постройки2017,монолитно-каркасные,84.2 / 60.1 / 12.6 м²,просп. Оболонский,26
250 000 $,4 комнаты,1586 $ за м²,9 из 17,год постройки2001,кирпичные,157.6 / 125 / 21 м²,ул. Павловская,18
205 000 $,2 комнаты,2412 $ за м²,3 из 7,год постройки1948,кирпичные,85 / 52 / 13 м²,Крутой спуск, 6/2
76 466 $,2 комнаты,921 $ за м²,9 из 13,*** not found ,*** not found ,83 / 37 / 24 м²,ул. Берковецкая,
240 000 $,3 комнаты,2017 $ за м²,22 из 30,год постройки2013,монолитно-каркасные,119 м²,ул. Оболонская набережная, 1к1
150 000 $,2 комнаты,1500 $ за м²,25 из 26,год постройки2018,монолитно-каркасные,100 / 52 / 42 м²,ул. Заречная, 2к2
69 000 $,1 комната,1643 $ за м²,9 из 9,год постройки2018,монолитно-каркасные,42 / 15.6 / 10 м²,ул. Юношеская,8
74 900 $,1 комната,1702 $ за м²,3 из 17,год постройки2017,монолитно-каркасные,44 / 15 / 16 м²,просп. Правды, 45а
1 350 000 $,4 комнаты,5153 $ за м²,17 из 17,год постройки2010,монолитно-каркасные,262 / 50 / 100 м²,ул. Драгомирова,5
386 000 $,4 комнаты,3088 $ за м²,*** not found ,*** not found ,монолитно-каркасные,125 м²,ул. Драгомирова,7
31 500 $,1 комната,900 $ за м²,21 из 25,*** not found ,<span>8 декабря 2020 г.</span>,35 / - / 12 м²,ул. Крайняя,
58 000 $,2 комнаты,1137 $ за м²,2 из 10,год постройки1987,утепленная панель,51 / 30 / 8 м²,Харьковское ш., 168е
115 000 $,2 комнаты,1742 $ за м²,15 из 25,год постройки2018,монолитно-каркасные,66 / 30 / 18 м²,просп. Правды,43
64 999 $,3 комнаты,956 $ за м²,1 из 9,год постройки1973,кирпичные,68 / 41.1 / 7.6 м²,просп. Победы (Брест-Литовский), 116а
69 900 $,3 комнаты,999 $ за м²,6 из 9,год постройки1969,*** not found ,70 / 46.2 / 7.2 м²,ул. Братиславская,26
220 000 $,3 комнаты,1947 $ за м²,18 из 27,год постройки2015,утепленная панель,113 / 59 / 40 м²,ул. Краснопольская, 2г
2 873 080 грн,2 комнаты,43 400 грн за м²,22 из 22,год постройки2016,монолитно-каркасные,66.2 / 27.6 / 26 м²,бульв. Гавела (Ивана Лепсе), 6/7а
186 000 $,2 комнаты,1722 $ за м²,19 из 25,год постройки2014,монолитно-каркасные,108 / 34 / 31 м²,ул. Тютюнника (Анри Барбюса), 37/1
43 000 $,1 комната,935 $ за м²,24 из 26,*** not found ,*** not found ,46 / 14 / 16 м²,ул. Северо-Сырецкая,
55 000 $,3 комнаты,917 $ за м²,5 из 5,год постройки1965,панельные,60 / 42 / 6 м²,ул. Гарматная, 44/2
193 750 $,3 комнаты,1550 $ за м²,22 из 22,год постройки2016,монолитно-каркасные,125 / 75 / 23 м²,бульв. Гавела (Ивана Лепсе), 6/7а
100 999 $,1 комната,1741 $ за м²,3 из 15,год постройки2004,монолитно-каркасные,58 / 16.3 / 18 м²,просп. Героев Сталинграда,6
11 017 941 грн,5 комнат,55 506 грн за м²,25 из 26,*** not found ,*** not found ,198.5 м²,ул. Бойчука (Киквидзе),
149 000 $,3 комнаты,1242 $ за м²,12 из 14,год постройки2011,монолитно-каркасные,120 м²,ул. Кривоноса,17
3 600 804 грн,2 комнаты,*** not found ,*** not found ,*** not found ,*** not found ,68 м²,ЖК Ярославов Град,
45 000 $,1 комната,1071 $ за м²,21 из 25,*** not found ,<span>27 ноября 2020 г.</span>,42 / 15.5 / 9 м²,ул. Бориспольская,
92 000 $,2 комнаты,1333 $ за м²,19 из 25,год постройки2019,монолитно-каркасные,69 / 31 / 21 м²,ул. Ревуцкого,
295 000 $,2 комнаты,3430 $ за м²,21 из 25,год постройки2019,монолитно-каркасные,86 / 55 / 15 м²,ул. Маккейна (Ивана Кудри), 3а
39 900 $,1 комната,1247 $ за м²,8 из 26,*** not found ,*** not found ,32 м²,ул. Радченко,
215 000 $,4 комнаты,1490 $ за м²,17 из 24,год постройки2008,монолитно-каркасные,144.3 / 88.5 / 18.3 м²,ул. Чаадаева,2
2 458 347 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,52 м²,ЖК Manhattan city,
138 000 $,3 комнаты,1500 $ за м²,6 из 25,год постройки2018,монолитно-каркасные,92 / 43.6 / 16.2 м²,ул. Липковского (Урицкого), 37б
50 000 $,2 комнаты,833 $ за м²,20 из 25,год постройки2016,монолитно-каркасные,60 / 30 / 12 м²,ул. Клавдиевская, 40д
92 284 $,2 комнаты,1138 $ за м²,8 из 34,*** not found ,*** not found ,81.09 / 32.32 / 28.26 м²,ул.  Заболотного,
140 000 $,6 комнат,741 $ за м²,12 из 13,год постройки2006,монолитно-каркасные,189 / 122.2 / 20 м²,ул. Ломоносова, 60/5
3 707 378 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,59 м²,ЖК Владимирский,
94 000 $,2 комнаты,1362 $ за м²,8 из 26,год постройки2019,монолитно-каркасные,69 / 25 / 22 м²,Днепровская наб., 16д
45 000 $,1 комната,938 $ за м²,15 из 25,*** not found ,утепленная панель,48 / 18 / 18 м²,ул. Полесская,4
56 000 $,3 комнаты,903 $ за м²,1 из 5,год постройки1963,кирпичные,62 / - / 8 м²,ул. Искровская,2
140 000 $,3 комнаты,1609 $ за м²,18 из 25,год постройки2014,монолитно-каркасные,87 м²,ул. Рижская, 73г
90 000 $,3 комнаты,1084 $ за м²,15 из 23,год постройки2017,монолитно-каркасные,83 / 40 / 19 м²,просп. Правды, 45а
159 000 $,2 комнаты,2446 $ за м²,2 из 4,год постройки1911,кирпичные,65 / 33 / 18 м²,ул. Антоновича (Горького), 3а
1 848 450 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,37 м²,Жилой район Rybalsky,
106 000 $,2 комнаты,1893 $ за м²,2 из 9,*** not found ,<span>8 января</span>,56 / 24 / 16 м²,ул. Салютная,
170 000 $,2 комнаты,2656 $ за м²,3 из 9,год постройки1969,кирпичные,64 / 43 / 10 м²,ул. Омельяновича-Павленко (Суворова),19
91 000 $,3 комнаты,1167 $ за м²,24 из 25,*** not found ,*** not found ,78 / 41 / 8 м²,ул. Стуса,
110 000 $,3 комнаты,1719 $ за м²,5 из 9,год постройки1967,кирпичные,64 / 43 / 7 м²,бульв. Украинки, 20/22
65 000 $,1 комната,1757 $ за м²,4 из 27,год постройки2019,панельные,37 / 17 / 9 м²,ул. Вишняковская,2
260 000 $,3 комнаты,2222 $ за м²,15 из 20,год постройки2019,монолитно-каркасные,117 / 65 / 26 м²,ул. Тютюнника (Анри Барбюса), 28а
125 000 $,2 комнаты,2778 $ за м²,6 из 9,год постройки1965,кирпичные,45 м²,Виноградный пер.,6
65 000 $,1 комната,1548 $ за м²,9 из 16,год постройки2020,*** not found ,42 / 20 / 11 м²,просп. Победы (Брест-Литовский),
158 000 $,3 комнаты,1374 $ за м²,23 из 24,год постройки2012,монолитно-каркасные,115 / 60 / 30 м²,Днепровская наб., 19а
80 000 $,1 комната,1536 $ за м²,29 из 36,*** not found ,*** not found ,52.1 / 19 / - м²,просп. Победы (Брест-Литовский),
68 900 $,3 комнаты,907 $ за м²,5 из 5,год постройки1963,кирпичные,76 / - / 10 м²,ул. Туполева, 16ж
168 000 $,4 комнаты,1461 $ за м²,19 из 20,год постройки1995,кирпичные,115 / 74 / 10 м²,ул. Старонаводницкая, 4а
41 000 $,1 комната,1019 $ за м²,11 из 25,*** not found ,*** not found ,40.22 / 17.9 / 7 м²,Балтийский пер.,
134 900 $,1 комната,2263 $ за м²,7 из 11,*** not found ,*** not found ,59.62 / 18.53 / 17 м²,ул. Бойчука (Киквидзе),
76 700 $,2 комнаты,1743 $ за м²,5 из 5,год постройки1959,кирпичные,44 / 31 / 6 м²,ул. Бастионная, 3/12
129 000 $,3 комнаты,1433 $ за м²,6 из 25,год постройки2014,монолитно-каркасные,90 / 50 / 10.3 м²,ул. Ревуцкого, 7в
295 000 $,2 комнаты,4338 $ за м²,15 из 28,год постройки2013,монолитно-каркасные,68 / 12 / 30 м²,ул. Болсуновская (Сергея Струтинского),2
53 600 $,1 комната,1160 $ за м²,7 из 25,*** not found ,<span>16 февраля</span>,46.22 / 15.5 / 19 м²,просп. Воздухофлотский,
136 000 $,3 комнаты,1281 $ за м²,9 из 21,год постройки2014,монолитно-каркасные,106.2 / 65 / 15 м²,ул. Златоустовская, 47-49
130 000 $,3 комнаты,1529 $ за м²,4 из 25,год постройки2017,панельные,85 / 48.3 / 17 м²,ул. Русовой,7
210 000 $,5 комнат,1615 $ за м²,4 из 4,год постройки1917,кирпичные,130 м²,ул. Саксаганского,32
99 000 $,2 комнаты,2200 $ за м²,5 из 8,год постройки2019,монолитно-каркасные,45 / 38 / 7 м²,ул. Теремковская, 4а
43 970 $,1 комната,956 $ за м²,6 из 25,*** not found ,<span>6 марта 2020 г.</span>,46 / 18 / 17 м²,ул. Кибальчича,
1 040 580 грн,1 комната,25 411 грн за м²,9 из 26,*** not found ,<span>28 января</span>,40.95 / 15.32 / 12.06 м²,ул. Радченко,
180 000 $,3 комнаты,1607 $ за м²,12 из 19,год постройки2008,монолитно-каркасные,112 / 70 / 41 м²,просп. Голосеевский (40-летия Октября),27
39 011 $,2 комнаты,707 $ за м²,27 из 27,*** not found ,*** not found ,55.2 / 30 / 11 м²,Лысогорский спуск,
130 000 $,4 комнаты,1508 $ за м²,5 из 5,год постройки1962,кирпичные,86.2 / 56 / 9 м²,ул. Гоголевская, 11/39
135 000 $,2 комнаты,2455 $ за м²,15 из 25,год постройки2014,монолитно-каркасные,55 / 15 / 21 м²,ул. Тютюнника (Анри Барбюса), 37/1
95 000 $,1 комната,2317 $ за м²,14 из 25,год постройки2018,кирпичные,41 / 15 / 14 м²,ул. Соломенская, 20в
235 000 $,3 комнаты,3133 $ за м²,11 из 24,*** not found ,<span>5 сентября 2020 г.</span>,75 / 32 / 31 м²,просп. Героев Сталинграда,
4 190 000 грн,3 комнаты,33 520 грн за м²,26 из 28,*** not found ,*** not found ,125 / - / 28 м²,ул. Глубочицкая,
6 579 420 грн,3 комнаты,53 000 грн за м²,16 из 26,*** not found ,*** not found ,124.14 м²,ул. Жилянская,
82 000 $,3 комнаты,1039 $ за м²,5 из 9,год постройки1977,кирпичные,78.9 / 50.3 / 7.4 м²,ул. Доброхотова,11
265 000 $,4 комнаты,1677 $ за м²,5 из 16,год постройки2006,монолитно-каркасные,158 / 101 / 12 м²,ул. Жилянская,59
60 000 $,1 комната,1364 $ за м²,15 из 25,*** not found ,кирпичные,44 / 19 / 10.3 м²,просп. Отрадный (Чубаря),
145 000 $,1 комната,3021 $ за м²,2 из 24,год постройки2017,монолитно-каркасные,48 / 36 / 6 м²,ул. Предславинская,57
124 500 $,3 комнаты,2041 $ за м²,1 из 9,год постройки1972,кирпичные,61 / 45 / 10 м²,Ипсилантиевский (Аистова) пер.,3
116 900 $,2 комнаты,1771 $ за м²,7 из 10,год постройки2018,монолитно-каркасные,66 / 14 / 35 м²,ул. Глубочицкая,13
731 500 $,4 комнаты,5500 $ за м²,14 из 29,*** not found ,<span>9 июля 2019 г.</span>,133 м²,просп. Голосеевский (40-летия Октября),
52 000 $,2 комнаты,1106 $ за м²,1 из 9,год постройки1977,панельные,47 / 31 / 7 м²,просп. Оболонский, 30/51
169 000 $,4 комнаты,1252 $ за м²,11 из 12,*** not found ,*** not found ,135 / 66 / 20 м²,ул. Багговутовская,
50 000 $,1 комната,1429 $ за м²,5 из 25,*** not found ,<span>26 октября 2020 г.</span>,35 / 14 / 12.7 м²,просп. Правды,
55 000 $,1 комната,1250 $ за м²,6 из 24,*** not found ,<span>14 декабря 2020 г.</span>,44 / 17 / 14 м²,ул. Причальная,
5 171 040 грн,1 комната,79 800 грн за м²,11 из 11,*** not found ,*** not found ,64.8 / 17.2 / 15 м²,ул. Бойчука (Киквидзе),
46 000 $,1 комната,1122 $ за м²,4 из 10,год постройки2016,кирпичные,41 / 18 / 14 м²,ул. Радистов,34
56 500 $,2 комнаты,1108 $ за м²,2 из 9,год постройки1987,утепленная панель,51 / 31 / 8 м²,ул. Лукьяновская,27
70 000 $,1 комната,1273 $ за м²,19 из 26,год постройки2020,<span>11 ноября 2020 г.</span>,55 / 16 / 20 м²,просп. Правды,
75 000 $,4 комнаты,926 $ за м²,3 из 9,*** not found ,кирпичные,81 м²,ул. Шевелёва (Николая Руднева), 49/20
180 000 $,3 комнаты,2195 $ за м²,24 из 25,год постройки2007,монолитно-каркасные,82 / 42 / 15 м²,просп. Героев Сталинграда, 4а
85 000 $,4 комнаты,955 $ за м²,8 из 18,год постройки1993,утепленная панель,89 / 70 / 8 м²,ул. Ефремова (Уборевича Командарма),21
42 000 $,1 комната,948 $ за м²,4 из 25,*** not found ,<span>16 июля 2020 г.</span>,44.3 / 18 / 11 м²,Балтийский пер.,
88 500 $,1 комната,2011 $ за м²,9 из 11,*** not found ,*** not found ,44 / 20 / 13 м²,ул. Бойчука (Киквидзе),
1 780 000 $,4 комнаты,4972 $ за м²,5 из 21,год постройки2011,монолитно-каркасные,358 / 192.8 / 19.7 м²,ул. Ивана Мазепы (Январского восстания), 11б
120 000 $,3 комнаты,1263 $ за м²,21 из 35,год постройки2006,монолитно-каркасные,95 / 46 / 13 м²,ул. Гришко,9
68 000 $,4 комнаты,1000 $ за м²,10 из 12,*** not found ,<span>7 октября 2020 г.</span>,68 / 47 / 8 м²,ул. Семьи Сосниных,
87 000 $,3 комнаты,777 $ за м²,6 из 17,год постройки2001,утепленная панель,112 / 52 / 25 м²,Харьковское ш.,56
45 000 $,1 комната,1184 $ за м²,9 из 10,год постройки1994,кирпичные,38 м²,ул. Будищанская,6
2 966 148 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,44 м²,МФК Intergal City,
130 000 $,2 комнаты,1796 $ за м²,5 из 7,год постройки1959,кирпичные,72.4 / 42.9 / 6.4 м²,ул. Мечникова, 1/4
61 000 $,1 комната,1525 $ за м²,11 из 25,*** not found ,<span>1 апреля 2020 г.</span>,40 / 15 / 14 м²,Днепровская наб.,
64 000 $,3 комнаты,914 $ за м²,6 из 9,год постройки1986,утепленная панель,70 / 51 / 8.5 м²,просп. Маяковского, 21а
92 128 $,2 комнаты,1602 $ за м²,12 из 19,*** not found ,*** not found ,57.51 / 40.05 / 6.98 м²,ул. Гончара,
240 000 $,1 комната,3810 $ за м²,22 из 31,*** not found ,*** not found ,63 / 25 / 20 м²,ул. И. Павла ІІ (Патриса Лумумбы),
1 484 012 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,42 м²,ЖК Rusaniv Residence,
220 000 $,3 комнаты,1833 $ за м²,2 из 14,год постройки1997,кирпичные,120 / 80 / 15 м²,просп. Героев Сталинграда, 12г
500 000 $,3 комнаты,4167 $ за м²,15 из 29,год постройки2012,монолитно-каркасные,120 м²,ул. Драгомирова,7
280 000 $,2 комнаты,4000 $ за м²,15 из 30,год постройки2016,монолитно-каркасные,70 м²,ул. Драгомирова,11
350 000 $,3 комнаты,2188 $ за м²,5 из 10,год постройки2001,монолитно-каркасные,160 / 100 / 25 м²,просп. Героев Сталинграда, 24а
1 158 740 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,53 м²,ЖК Olympic Park,
666 000 $,1 комната,3000 $ за м²,11 из 18,*** not found ,*** not found ,222 м²,ул. Драгомирова,
173 000 $,2 комнаты,1663 $ за м²,5 из 5,год постройки1917,кирпичные,104 м²,пл. Бессарабская,5
86 000 $,1 комната,1955 $ за м²,2 из 16,год постройки2017,монолитно-каркасные,44 / 25 / 15 м²,ул. Ломоносова, 46/1
53 900 $,1 комната,1147 $ за м²,12 из 16,год постройки1990,утепленная панель,47 / 20 / 12 м²,ул. Тираспольская,
980 000 $,4 комнаты,4893 $ за м²,9 из 19,год постройки2007,монолитно-каркасные,200.3 / 180 / 20 м²,ул. Франко, 4б
220 000 $,3 комнаты,3056 $ за м²,2 из 12,год постройки1977,кирпичные,72 / 13 / 41 м²,ул. Шелковичная,48
1 181 731 грн,1 комната,*** not found ,*** not found ,*** not found ,*** not found ,31 м²,ЖК Берег Днепра,
2 143 050 грн,2 комнаты,32 470 грн за м²,21 из 26,год постройки2021,*** not found ,66 / 35 / 12 м²,просп. Голосеевский (40-летия Октября),
280 000 $,3 комнаты,2333 $ за м²,7 из 10,год постройки2010,монолитно-каркасные,120 / 67 / 15 м²,ул. Ломоносова, 73в
170 000 $,3 комнаты,1789 $ за м²,13 из 21,год постройки1997,монолитно-каркасные,95 / 35 / 38 м²,просп. Героев Сталинграда, 64/56
185 000 $,3 комнаты,1652 $ за м²,7 из 8,год постройки2013,монолитно-каркасные,112 / 70 / 35 м²,ул. Регенераторная, 4к5
135 000 $,2 комнаты,2700 $ за м²,7 из 16,*** not found ,<span>21 октября 2020 г.</span>,50 / 21 / 16 м²,ул. Салютная,
255 000 $,4 комнаты,2024 $ за м²,16 из 25,год постройки2016,монолитно-каркасные,126 / 70 / 15 м²,ул. Саперное Поле, 14/55
